"","SRR7624381","SRR7624384","SRR7624386"
"chr7:101683958-101685040",417.426666666667,450.04,368.92
"chr7:101817805-101818775",791.19,927.946666666667,1288.04666666667
"chr7:101821492-101822375",542.073333333333,874.853333333333,1056
"chr7:101836033-101838869",3527.48666666667,4441.14666666667,5292.30666666667
"chr7:101838488-101838869",448.08,521.94,369.926666666667
"chr7:101865766-101866139",224.386666666667,510.993333333333,300.326666666667
"chr7:101866484-101869157",1170.52,3137.69333333333,1656.76
"chr7:101867921-101869287",833.113333333333,1874.44666666667,1007.36
"chr7:101895512-101897490",2931.58666666667,2680.28666666667,2775.64666666667
"chr7:101905370-101907155",2920.92666666667,2510.86666666667,2541.11333333333
"chr7:101933153-101935053",2393.13333333333,2388.67333333333,2680.28666666667
"chr7:101969558-101971629",1841.28666666667,2509.62,2524.57333333333
"chr7:102000743-102001761",359.866666666667,482.336666666667,378
"chr7:102064253-102066635",4000.27666666667,3698.3,3538.43333333333
"chr7:102099623-102100671",453.533333333333,434.066666666667,531.44
"chr7:102106555-102107585",497.63,402.953333333333,702.806666666667
"chr7:102113002-102113831",386.64,389.953333333333,401.426666666667
"chr7:102200532-102201545",483.826666666667,439.36,333.783333333333
"chr7:102208738-102210289",3668.05333333333,3044.12666666667,2593.88
"chr7:102210527-102211014",578.483333333333,548.976666666667,511.44
"chr7:102222490-102223813",1735.01333333333,1554.08666666667,1381.28666666667
"chr7:102249412-102251170",2682.42666666667,2952.12,3346.44666666667
"chr7:102267142-102268939",3154.42666666667,3042.68,3496.1
"chr7:102288852-102289951",449.066666666667,613.546666666667,692.94
"chr7:102441601-102443169",2670.68666666667,2557.08666666667,2627.86
"chr7:102458568-102459967",356.973333333333,433.223333333333,331.513333333333
"chr7:102512606-102513468",559.513333333333,578.04,672.2
"chr7:102620151-102620944",446.76,382.553333333333,421.14
"chr7:102686711-102687637",564.9,428.256666666667,450.326666666667
"chr7:104218752-104220786",3487.52666666667,2947.12,3431.98666666667
"chr7:104221112-104221535",470.926666666667,518.28,452.066666666667
"chr7:104243791-104245286",754.173333333333,736.58,720.366666666667
"chr7:104352057-104353512",855.836666666667,852.006666666667,855.906666666667
"chr7:104646789-104647440",395.62,263,358.08
"chr7:105399021-105400153",2123.06,2006.49333333333,1825.88
"chr7:105400520-105400868",417.593333333333,278.14,286.473333333333
"chr7:105425159-105426498",929.613333333333,700.26,817.173333333333
"chr7:105480639-105482526",895.84,999.72,896.773333333333
"chr7:105553628-105554981",909.14,878.946666666667,917.633333333333
"chr7:105580522-105581850",1609.01333333333,1585.74666666667,1707.12
"chr7:105632538-105634141",1473.70666666667,1451.62666666667,1770.95333333333
"chr7:105633629-105634104",381.986666666667,368.71,395.046666666667
"chr7:105639629-105641450",3148.26666666667,2687.59333333333,2925.11333333333
"chr7:105650310-105651414",463.506666666667,444.806666666667,408.76
"chr7:105735653-105737522",2681.88,2400.51333333333,2993.54
"chr7:105743171-105744749",1742.32,2119.96666666667,2231.3
"chr7:105751186-105752334",1890.85333333333,1145.60666666667,968.76
"chr7:105762032-105763073",866.04,572.653333333333,711.386666666667
"chr7:105787077-105788090",568.9,597.89,930.153333333333
"chr7:105809542-105811116",3161.00666666667,3275.85333333333,3227.95333333333
"chr7:106984792-106985496",709.52,829.213333333333,730.886666666667
"chr7:107209390-107211438",3622.46666666667,4522.67333333333,4103.26666666667
"chr7:107237236-107238963",907.953333333333,1290.70666666667,893.713333333333
"chr7:107243174-107244592",1077.25666666667,521.733333333333,266.493333333333
"chr7:107336587-107337302",385.46,264.226666666667,318.68
"chr7:107370076-107371973",2479.54,3240.14,3261.94666666667
"chr7:107552695-107554337",617.72,452.816666666667,430.56
"chr7:107553563-107554467",453.4,268.36,337.386666666667
"chr7:107567150-107568090",377.19,303.746666666667,297.04
"chr7:107594053-107595974",1749.47333333333,1898.55333333333,1651.08666666667
"chr7:107757332-107758546",815.446666666667,419.8,478.653333333333
"chr7:108026663-108027189",565.926666666667,526.14,468.553333333333
"chr7:108121003-108122264",336.54,390.953333333333,266.94
"chr7:108186770-108187559",315.376666666667,362.513333333333,327.953333333333
"chr7:108196534-108197396",438.013333333333,306.8,328.08
"chr7:108678000-108679070",407.766666666667,631.3,416.56
"chr7:108934277-108935828",3398.46,2843.13333333333,3045.59333333333
"chr7:108950201-108951523",1296.90666666667,1047.74,1281.63333333333
"chr7:109010486-109011624",929.876666666667,1022.63333333333,1291.81333333333
"chr7:109082507-109083743",1592.63,1484.46666666667,1401.31333333333
"chr7:109169375-109170389",1001.09333333333,699.706666666667,826.9
"chr7:109174463-109175650",877.226666666667,638.66,792.153333333333
"chr7:109438515-109439620",740.246666666667,627.68,640.913333333333
"chr7:109447302-109448103",327.52,402.083333333333,383.173333333333
"chr7:109518390-109518992",1311.28,1184.6,1027.19333333333
"chr7:109519130-109521540",6331.42,5740.23333333333,5569.89333333333
"chr7:109520703-109521493",1268.76,1234.84,1127.69333333333
"chr7:109613666-109614217",380.4,402.686666666667,355.506666666667
"chr7:109615844-109617276",908.48,823.036666666667,706.546666666667
"chr7:109616642-109617182",404.043333333333,421.26,434.153333333333
"chr7:109671333-109672658",1227.36666666667,1200.22,1124.92
"chr7:109694525-109696021",615.58,963.306666666667,580.806666666667
"chr7:109703024-109704908",2340.18666666667,2435.33333333333,2736.50666666667
"chr7:109751687-109752954",2247.96,2231.3,2305.34666666667
"chr7:109780814-109782119",967.34,917.633333333333,978.92
"chr7:109788949-109790092",563.153333333333,318.186666666667,351.726666666667
"chr7:109865095-109866132",893.986666666667,934.013333333333,1098.96666666667
"chr7:109875345-109876294",405.16,282.766666666667,313.196666666667
"chr7:109944022-109945156",365.48,436.52,367.14
"chr7:109959131-109960876",1596.95333333333,1733.67333333333,1910.82666666667
"chr7:109960305-109960835",601.146666666667,736.82,714.64
"chr7:109985056-109986381",2150.78,1968.89333333333,1700.38
"chr7:109986483-109987307",754.46,562.24,510.42
"chr7:110018191-110020111",4336.44666666667,4535.60666666667,4585.36666666667
"chr7:110060297-110061422",2661.18,2661.18,2248.99333333333
"chr7:110061678-110062672",2164.51333333333,2199.04666666667,1948.06666666667
"chr7:110121301-110121928",1369.65333333333,1442.84666666667,1118.48
"chr7:110121978-110124647",5620.36,6777.22666666667,7441.24666666667
"chr7:110163998-110165332",812.2,966.316666666667,953.053333333333
"chr7:110181454-110183031",786.266666666667,719.046666666667,677.3
"chr7:110188670-110190424",653.17,777.273333333333,790.88
"chr7:110221345-110223031",3289.58,3094.52,2978.62
"chr7:110613580-110615655",2163.92,2851.04666666667,3700.80666666667
"chr7:110627751-110629487",767.186666666667,514.573333333333,1215.05333333333
"chr7:110628651-110629358",565.233333333333,416.753333333333,681.146666666667
"chr7:110630046-110630849",450.816666666667,415.333333333333,595.706666666667
"chr7:110647658-110649038",302.013333333333,253.26,455.79
"chr7:110746735-110747949",253.286666666667,355.293333333333,854.92
"chr7:110767834-110769498",1772.88,1603.46,1585.90666666667
"chr7:110777416-110778366",308.18,506.193333333333,351.613333333333
"chr7:110843495-110844558",1275.40666666667,1352.06666666667,1416.85333333333
"chr7:111028396-111030032",3518.54333333333,3249.06666666667,3149.44666666667
"chr7:111080949-111083033",6159.21333333333,5826.60666666667,5359.96
"chr7:111083286-111083838",883.806666666667,906,791.69
"chr7:111121620-111123429",1406.22,1517.68,1461.00666666667
"chr7:111283826-111284940",704.236666666667,212.133333333333,221.94
"chr7:111779215-111780484",753.166666666667,549.866666666667,626.046666666667
"chr7:112022851-112024607",1453.93333333333,1342.53333333333,1659.22
"chr7:112138451-112139607",436.606666666667,215.52,236.24
"chr7:112157538-112159287",1023.12,663.26,791.173333333333
"chr7:112225685-112226648",745.553333333333,542.786666666667,659.953333333333
"chr7:112427527-112428727",1183.12666666667,824.78,893.4
"chr7:112678437-112679396",1280.61333333333,1118.76,1192.83333333333
"chr7:112679509-112681558",4138.95333333333,2877.09333333333,2111.72666666667
"chr7:112690657-112691120",458.133333333333,363.13,294.806666666667
"chr7:112691732-112692400",554.366666666667,441.173333333333,315.506666666667
"chr7:112720040-112721197",323.453333333333,624.853333333333,447.02
"chr7:112806976-112808050",284.4,545.266666666667,391.306666666667
"chr7:112823009-112823626",338.266666666667,481.186666666667,446.923333333333
"chr7:112825708-112826464",308.696666666667,460.1,344.896666666667
"chr7:112840608-112841714",328.79,463.773333333333,386.79
"chr7:112953575-112955646",1798.14,1618.13333333333,1802.04666666667
"chr7:113185876-113186970",405.09,314.046666666667,250.273333333333
"chr7:113206618-113207199",638.216666666667,656.613333333333,495.113333333333
"chr7:113207378-113208713",1756.42,2052.68666666667,1900.11333333333
"chr7:113259475-113261047",1189.04666666667,1101.03333333333,531.313333333333
"chr7:113261771-113262165",373.843333333333,314.91,219.706666666667
"chr7:113262074-113262625",467.34,432.766666666667,265.913333333333
"chr7:113294786-113295980",866.22,705.36,471.213333333333
"chr7:113368582-113370305",3635.13333333333,3423.99333333333,3174.1
"chr7:113491290-113492176",487.86,563.8,538.016666666667
"chr7:113512821-113514777",2894.28666666667,3093.3,2965.42
"chr7:113765646-113767021",959.1,561.76,1049.78
"chr7:114116313-114117955",2052.78666666667,2368.93333333333,2493.65333333333
"chr7:114253766-114254931",2374.42666666667,2383.68666666667,2174.98
"chr7:114274993-114276880",3650.7,3197.82666666667,2994.71333333333
"chr7:114414692-114416717",1863,1844.42,2672.00666666667
"chr7:114562425-114563463",450.62,412.843333333333,488.44
"chr7:114635637-114636527",575.16,506.526666666667,788.733333333333
"chr7:114745254-114746123",357.706666666667,341.963333333333,532.64
"chr7:114948031-114949569",624.94,287.126666666667,400.093333333333
"chr7:115216903-115217580",398.86,284.993333333333,417.593333333333
"chr7:116031562-116032489",808.446666666667,530.313333333333,652.413333333333
"chr7:116033474-116034749",1588.68666666667,901.373333333333,1003.18
"chr7:116039429-116040772",924.273333333333,590.346666666667,702.486666666667
"chr7:116092525-116094429",2402.43333333333,2113.72666666667,2180.52666666667
"chr7:116156605-116157377",326.773333333333,349.433333333333,415.016666666667
"chr7:116167368-116168242",371.54,238.78,205.4
"chr7:116197225-116198856",335.303333333333,603.04,336.106666666667
"chr7:116236958-116238163",870.44,1312.61333333333,1157.82666666667
"chr7:116240984-116241492",248.73,393.74,292.636666666667
"chr7:116246387-116247268",280.63,443.026666666667,332.453333333333
"chr7:116263772-116264451",258.223333333333,415.733333333333,317.786666666667
"chr7:116273973-116274801",294.996666666667,434.546666666667,282.746666666667
"chr7:116286069-116286587",266.86,393.42,266.253333333333
"chr7:116286985-116287987",402.153333333333,610.386666666667,339.413333333333
"chr7:116292943-116293651",237.8,338.466666666667,292.313333333333
"chr7:116301039-116301771",379.293333333333,429.42,275.006666666667
"chr7:116306836-116308984",4478.24666666667,5035.92,4588.97333333333
"chr7:116332351-116335279",5900.57333333333,5763.39333333333,5828.42
"chr7:116442521-116444380",2549.58,2722.07333333333,2379.48666666667
"chr7:116503816-116505112",1592.63,1593.74666666667,1463.82
"chr7:116573771-116574684",283.4,288.22,447.84
"chr7:116607654-116608545",281.646666666667,279.04,405.333333333333
"chr7:116725828-116726633",450.266666666667,396.913333333333,316.92
"chr7:116792028-116792963",530.266666666667,484.326666666667,455.073333333333
"chr7:117380413-117381961",1954.08,1883.15333333333,2313.18
"chr7:118104479-118105246",251.466666666667,430.066666666667,336.686666666667
"chr7:118113601-118116159",6284.69333333333,4941.65333333333,5191.34666666667
"chr7:118116347-118116587",484.563333333333,457.913333333333,384.546666666667
"chr7:118127666-118129626",3630.71333333333,3228.44,2990.34
"chr7:118129795-118130263",466.983333333333,493.84,425.47
"chr7:118169547-118170248",376.76,312.973333333333,213.633333333333
"chr7:118242111-118243729",3328.67333333333,3397.28666666667,3013.16666666667
"chr7:118284550-118285910",433.073333333333,323.453333333333,434.846666666667
"chr7:118292970-118294291",413.786666666667,379.293333333333,434.443333333333
"chr7:118447397-118448950",1715.56666666667,1475.54666666667,1978.1
"chr7:118489788-118490668",343.93,291.04,598.06
"chr7:118490746-118492190",1131.06,1154.5,1446.41
"chr7:118532437-118533961",2797.41333333333,2147.46,1984.78666666667
"chr7:118583971-118584988",1039.31333333333,880.526666666667,1041.72666666667
"chr7:118592051-118592730",429.8,340.993333333333,394.546666666667
"chr7:118594291-118595161",494.093333333333,521.826666666667,788.26
"chr7:118597127-118597989",738.006666666667,889.88,748.233333333333
"chr7:118656120-118656900",258.413333333333,423.826666666667,307.73
"chr7:118704884-118706179",1626.24,1938.44666666667,1463.38
"chr7:118712388-118713619",1729.5,1997.64666666667,1840.79333333333
"chr7:118740164-118741846",2621.49333333333,1915.45333333333,1986.93333333333
"chr7:118821539-118822394",414.666666666667,351.546666666667,255.906666666667
"chr7:118854664-118856507",4005.1,4306.45333333333,4236.64666666667
"chr7:118993637-118995612",1537.42666666667,2299.18666666667,2109.18666666667
"chr7:119184030-119185787",1059.96,787.993333333333,988.546666666667
"chr7:119689973-119691218",390.963333333333,287.366666666667,229.96
"chr7:119719706-119721178",2657.25,2454.24666666667,2273.46666666667
"chr7:119759229-119760287",448.783333333333,408.906666666667,309.56
"chr7:119793257-119794986",2526.46666666667,1978.79333333333,1807.97333333333
"chr7:119857316-119858065",354.706666666667,556.593333333333,319.106666666667
"chr7:119860982-119862241",725.3,799.34,499.843333333333
"chr7:119894813-119896806",3058.16,2534.92,2298.56666666667
"chr7:120102102-120103639",883.673333333333,805.026666666667,1069.69666666667
"chr7:120201010-120202166",398.726666666667,251.426666666667,459.31
"chr7:120597551-120598261",424.38,310.006666666667,406.546666666667
"chr7:120634542-120636368",3337.78666666667,3116.33333333333,2976.8
"chr7:120676945-120678533",2504.53333333333,2455.84666666667,2178.35333333333
"chr7:120695150-120696666",508.92,568.126666666667,509.18
"chr7:120713246-120714578",443.356666666667,660.093333333333,416.646666666667
"chr7:120724384-120725171",282.873333333333,377.686666666667,244.02
"chr7:120739037-120740525",518.913333333333,455.973333333333,398.486666666667
"chr7:120809505-120810278",396.026666666667,403.82,534.463333333333
"chr7:120830446-120831513",901.453333333333,885.906666666667,859.153333333333
"chr7:120835052-120836471",1403.79,1399.79333333333,1096.73333333333
"chr7:120842506-120844315",2289.66666666667,1592.36666666667,1883.56666666667
"chr7:120917676-120919170",2643.92666666667,3141.11333333333,3359.45333333333
"chr7:120981049-120982987",2493.95333333333,2668.64,2857.08
"chr7:121033809-121035932",3433.96666666667,3296.78666666667,3590.72666666667
"chr7:121245554-121246192",397.7,284.76,340.213333333333
"chr7:121391503-121393226",829.046666666667,508.296666666667,848.806666666667
"chr7:121706149-121707603",983.013333333333,1186.48,1629.36666666667
"chr7:121707039-121707941",731.733333333333,778.546666666667,897
"chr7:121734212-121735178",608.386666666667,376.983333333333,609.293333333333
"chr7:121864779-121865682",507.313333333333,314.393333333333,548.06
"chr7:121980791-121982422",2553.12666666667,2369.32666666667,2128.58666666667
"chr7:122018441-122019121",827.76,805.086666666667,508.293333333333
"chr7:122019830-122021282",2851.38666666667,2278.48,2539.12
"chr7:122066229-122068535",4528.50666666667,4178.24666666667,4058.17333333333
"chr7:122100614-122102328",2766.44,2432.66666666667,2089.17333333333
"chr7:122132003-122133829",4596.18666666667,3810.48,3735.32666666667
"chr7:122158438-122160780",3638.94,4105.5,4893.10666666667
"chr7:122288737-122290313",1108.77333333333,1030.79333333333,2004.32333333333
"chr7:122670577-122671611",326.08,271.506666666667,438.773333333333
"chr7:122969372-122971487",4384.19333333333,4234.74666666667,4615.42666666667
"chr7:123029993-123032010",899.173333333333,528.906666666667,775.126666666667
"chr7:123123565-123125266",3265.29333333333,3432.56666666667,3780.38666666667
"chr7:123200058-123201439",442.143333333333,414.056666666667,477.366666666667
"chr7:123209419-123211560",590.413333333333,2069.34666666667,2031.6
"chr7:123210882-123211423",341.913333333333,836.12,816.38
"chr7:123219807-123220589",304.943333333333,374.89,334.373333333333
"chr7:123336624-123338048",577.826666666667,696.813333333333,297.72
"chr7:123368651-123371037",3403.20666666667,2946.47333333333,2878.24
"chr7:123370190-123370977",1301.33333333333,1272.15333333333,1172.12
"chr7:123377842-123378988",1773.51333333333,1623.48333333333,1523.22
"chr7:123396095-123397489",278.02,379.526666666667,477.62
"chr7:123499905-123501207",1158.18,1208.02666666667,1244.47333333333
"chr7:123852536-123853584",439.003333333333,526.566666666667,743.54
"chr7:123982307-123983090",713.376666666667,787.106666666667,1075.69333333333
"chr7:123983213-123984196",784.706666666667,1097.27333333333,1273.46
"chr7:125393021-125394343",629.06,510.673333333333,605.866666666667
"chr7:125417325-125418565",570.56,203.913333333333,205.753333333333
"chr7:125443974-125445429",2121.91333333333,1734.45333333333,1350.2
"chr7:125490753-125492268",1745.28,1466.48,1328.82666666667
"chr7:125551756-125552881",712.226666666667,574.29,734.686666666667
"chr7:125706347-125708624",3656.44,3437.04666666667,2963.15666666667
"chr7:126081449-126082885",1367.17333333333,1109.92666666667,1097.04666666667
"chr7:126175262-126176015",223.12,384.553333333333,292.78
"chr7:126180703-126181535",304.653333333333,341.053333333333,319.993333333333
"chr7:126198918-126200897",3387.76,3645.27333333333,3789.92666666667
"chr7:126225647-126226345",398.026666666667,306.066666666667,320.87
"chr7:126226476-126227890",963.36,532.323333333333,314.91
"chr7:126271868-126272353",491.96,634.716666666667,535.846666666667
"chr7:126272555-126274631",2356.46666666667,3920.02,3703.18666666667
"chr7:126291701-126292967",801.913333333333,1026.94,996.9
"chr7:126301238-126301819",313.38,402.053333333333,309.636666666667
"chr7:126302166-126303253",565.406666666667,826.9,433.53
"chr7:126323972-126327189",624.06,2300.02666666667,2599.8
"chr7:126325760-126327227",342.886666666667,1119.9,1262.24
"chr7:126339093-126340315",304.71,398.573333333333,499.966666666667
"chr7:126344568-126345449",236.63,316.466666666667,457.253333333333
"chr7:126350757-126351931",344.773333333333,414.3,423.356666666667
"chr7:126368823-126369738",442.68,604.433333333333,626.26
"chr7:126376262-126377973",3136.13333333333,3034.72,3327.28
"chr7:126390184-126390885",537.64,568.833333333333,251.506666666667
"chr7:126395226-126396883",3939.11333333333,3661.15333333333,2484.76
"chr7:126428307-126429808",2113.14666666667,2236.49333333333,2080.32
"chr7:126474155-126475976",3903.5,3455.78,3292.43333333333
"chr7:126481902-126482623",491.486666666667,514.04,451.853333333333
"chr7:126486749-126488606",2727.14,2652.82666666667,2412.00666666667
"chr7:126500966-126503613",6814.52666666667,5943.09333333333,5577.44
"chr7:126535628-126536617",695.786666666667,555.193333333333,529.673333333333
"chr7:126564947-126566608",3660.64,3214.57333333333,3202.1
"chr7:126582702-126584372",1580.11333333333,1187.15333333333,1277.96666666667
"chr7:126624012-126625616",2517.6,410.606666666667,572.653333333333
"chr7:126648763-126650237",1767.34666666667,1730.61333333333,1623.44
"chr7:126694857-126696909",3518.89333333333,3757.04666666667,3912.22
"chr7:126704078-126705216",533.123333333333,534.12,884.313333333333
"chr7:126739382-126740580",417.833333333333,269.513333333333,352.22
"chr7:126759571-126760857",1187.11333333333,1487.30666666667,2038.73333333333
"chr7:126770919-126771656",515.353333333333,454.903333333333,340.803333333333
"chr7:126776476-126777795",1372.40666666667,1581.03333333333,1598.04
"chr7:126791351-126793015",4049.60666666667,3897.12,3537.24
"chr7:126797216-126799259",5323.25333333333,4439.00666666667,5934.78
"chr7:126799512-126800282",816.406666666667,928.726666666667,1139.33333333333
"chr7:126807999-126809807",969.053333333333,1460.12,2116.79333333333
"chr7:126823094-126823943",262.733333333333,277.39,627.68
"chr7:126828895-126829703",261.153333333333,227.073333333333,448.62
"chr7:126831991-126832607",528.186666666667,490.533333333333,460.09
"chr7:126847312-126848904",759.133333333333,931.92,1496.55333333333
"chr7:126860921-126863242",3045.59333333333,3970.41333333333,4001.30666666667
"chr7:126883525-126884914",1929.14666666667,2027.64666666667,2303.75333333333
"chr7:126897500-126898661",853.953333333333,950.686666666667,987.306666666667
"chr7:126928516-126930049",1290.98,1501.68666666667,2490.17333333333
"chr7:126949277-126950986",603.82,617.72,1300.57333333333
"chr7:126950359-126950772",283.193333333333,233.306666666667,420.346666666667
"chr7:126962979-126963790",283.286666666667,244.233333333333,445.936666666667
"chr7:126976055-126977455",3297.78666666667,3095.32666666667,2654.3
"chr7:127009064-127009635",278.653333333333,389.623333333333,355.633333333333
"chr7:127014131-127014662",633.646666666667,676.12,571.666666666667
"chr7:127016204-127017419",2272.37333333333,2446.57333333333,2732.34666666667
"chr7:127024084-127026469",3363.48,5261.88,5758.89333333333
"chr7:127027543-127028153",1075.90666666667,1056.63333333333,780.36
"chr7:127041322-127042879",2975.08666666667,3101.57333333333,2760.96666666667
"chr7:127090705-127092827",1643.98,1542.98666666667,1232.04666666667
"chr7:127104626-127105306",324.76,323.166666666667,417.38
"chr7:127120851-127122394",774.876666666667,987.453333333333,1224.4
"chr7:127135953-127136837",260.273333333333,287.94,492.956666666667
"chr7:127194269-127196718",3444.32666666667,3869.97333333333,4202.49333333333
"chr7:127196165-127196984",760.42,1049.99333333333,1154.64
"chr7:127198627-127199100",322.806666666667,601.326666666667,430.893333333333
"chr7:127206373-127208461",3648.64,4675.74,3263.29333333333
"chr7:127213293-127213661",494.026666666667,478.393333333333,260.45
"chr7:127214120-127216270",2368.98666666667,3058.16,1113.68666666667
"chr7:127215587-127216090",588.116666666667,865.66,333.08
"chr7:127216413-127217240",886.993333333333,1257.78,364.593333333333
"chr7:127217354-127218455",997.89,1545.5,619.426666666667
"chr7:127223270-127224184",459.446666666667,599.666666666667,363.876666666667
"chr7:127223824-127224919",507.5,627.633333333333,488.353333333333
"chr7:127231831-127234739",6923.88,7821.44666666667,6970.71333333333
"chr7:127234829-127236389",2407.96,3124.19333333333,1051.68666666667
"chr7:127243899-127245489",1456.96,2009.60666666667,1796.28
"chr7:127253530-127255021",1569.76666666667,1720.66,1634.21333333333
"chr7:127259354-127260819",2316.00666666667,2915.15333333333,2958.28
"chr7:127272270-127274365",3695.95333333333,3909.66,4039.64666666667
"chr7:127344987-127346590",2974.82666666667,2354.92,3000.79333333333
"chr7:127363367-127364335",568.153333333333,497.573333333333,508.44
"chr7:127375060-127376185",1448.48666666667,1416.67333333333,1317.4
"chr7:127386330-127387290",1021.76333333333,1042.94666666667,976.066666666667
"chr7:127392887-127394210",1271.37,1271.9,1343.43333333333
"chr7:127406004-127407014",835.54,752.186666666667,853.153333333333
"chr7:127421095-127422582",2383.18,2293.31,2244.51333333333
"chr7:127444036-127444802",340.1,539.486666666667,666.773333333333
"chr7:127448122-127450367",3324.09333333333,3747,4068.88666666667
"chr7:127465491-127465906",270.03,335.14,276.566666666667
"chr7:127466292-127466687",320.896666666667,398.856666666667,301.686666666667
"chr7:127470204-127472619",3804.67333333333,4220.80666666667,3446.92666666667
"chr7:127477423-127477784",511.393333333333,408.9,390.2
"chr7:127478076-127480072",4144.16666666667,4331.88666666667,3985.33333333333
"chr7:127511314-127513981",4168.6,4365.92666666667,3784.4
"chr7:127572557-127574399",2908.86666666667,2575.08,2252.54666666667
"chr7:127587740-127588235",591.166666666667,604.52,475.906666666667
"chr7:127588318-127589821",2879.13333333333,2559.98666666667,2688.20666666667
"chr7:127614337-127615636",1313.23,1236.86666666667,2103.54
"chr7:127626073-127626948",345.336666666667,319.32,408.36
"chr7:127636657-127637785",583.136666666667,387.333333333333,615.16
"chr7:127661320-127662415",690.12,683.706666666667,626.92
"chr7:127666378-127667706",838.426666666667,726.946666666667,567.333333333333
"chr7:127691297-127692099",342.906666666667,336.19,388.536666666667
"chr7:127707807-127709405",1429.15333333333,1793,2189.15333333333
"chr7:127712774-127713186",327.793333333333,328.52,453.46
"chr7:127716815-127717692",520.266666666667,628.506666666667,844.826666666667
"chr7:127744690-127747732",5111.48,4937.2,5423.72
"chr7:127746429-127747785",2205.62666666667,2614.44,2605.03333333333
"chr7:127747453-127747681",414.16,446.186666666667,430.226666666667
"chr7:127748090-127748706",940.553333333333,842.313333333333,704.78
"chr7:127769265-127771033",1623.05333333333,1731.34,2354.57333333333
"chr7:127776134-127778529",4571.18,4540.68,4665.92666666667
"chr7:127800505-127801467",519.216666666667,368.34,354.6
"chr7:127810545-127811493",479.473333333333,309.9,370.286666666667
"chr7:127823854-127824881",391.836666666667,399.74,879.613333333333
"chr7:127840979-127842671",1950.53333333333,1900.68,2004.95
"chr7:127866525-127868389",455.013333333333,658.913333333333,712.506666666667
"chr7:127875001-127877666",7258.42,7048.37333333333,7821.44666666667
"chr7:127894739-127896303",1134.82666666667,1359.06333333333,1290.08333333333
"chr7:127903938-127905234",1868.13333333333,1871.12666666667,1961.60666666667
"chr7:127911827-127913446",2391.14666666667,2161.78,2275.36
"chr7:127929177-127930181",480.666666666667,308.51,1035.20666666667
"chr7:127935078-127936551",1858.56666666667,1806.60666666667,1838.71333333333
"chr7:127944398-127945494",415.56,316.086666666667,605.466666666667
"chr7:127952662-127953674",371.913333333333,443.086666666667,533.72
"chr7:127966798-127969408",5689.43333333333,5102,5183.93333333333
"chr7:127992553-127994046",1704.39333333333,1046.35333333333,1045.97333333333
"chr7:128003897-128005484",857.226666666667,704.066666666667,886.993333333333
"chr7:128009705-128010803",707.94,632.706666666667,661.68
"chr7:128237021-128238520",3107.60666666667,2678.02,2596.61333333333
"chr7:128238613-128238987",450.886666666667,341.466666666667,366.06
"chr7:128246511-128247663",719.346666666667,604.213333333333,655.686666666667
"chr7:128252343-128253265",415.096666666667,383.08,453.273333333333
"chr7:128270190-128271285",356.853333333333,299.606666666667,428.92
"chr7:128297152-128298498",1999.22666666667,1861.49333333333,1867.47333333333
"chr7:128417388-128418878",1996.56666666667,1631.77333333333,2317.12
"chr7:128459899-128461748",3523.16666666667,3922.28,4346.44
"chr7:128461928-128462597",505.336666666667,833.18,865.48
"chr7:128523434-128525175",2918.73333333333,2566.34,2703.28
"chr7:128530930-128532103",351.626666666667,694.42,482.123333333333
"chr7:128539889-128540619",267.253333333333,391.406666666667,375.183333333333
"chr7:128611226-128612352",1272.15333333333,1343.54,1542.64666666667
"chr7:128687816-128688914",911.68,964.893333333333,902.153333333333
"chr7:128725113-128726110",275.706666666667,602.446666666667,631.666666666667
"chr7:128726616-128727186",314.253333333333,398.253333333333,389.46
"chr7:128727287-128727708",269.62,335.21,394.143333333333
"chr7:128738429-128740545",2649.94666666667,3564.98,4484.01333333333
"chr7:128744829-128745949",2304.90666666667,2110.06666666667,2100.47333333333
"chr7:129256448-129257556",733.046666666667,618.193333333333,757.146666666667
"chr7:129399327-129399963",371.113333333333,205.26,194.64
"chr7:129419285-129420212",486.66,471.193333333333,221.186666666667
"chr7:129422908-129424432",892.706666666667,771.753333333333,255.513333333333
"chr7:129591405-129592860",2799.52666666667,2095.91333333333,1563.18666666667
"chr7:130264879-130266706",1171.72,914.2,1855.23333333333
"chr7:130518561-130520415",3226.64666666667,3421.42666666667,3276.10666666667
"chr7:130545597-130547443",2862.34,2730.72666666667,3143.09333333333
"chr7:130574319-130575168",368.36,249.753333333333,254.86
"chr7:130600464-130601204",367.796666666667,260.586666666667,250.053333333333
"chr7:130645572-130647660",3183.48666666667,2618.72,2558.78666666667
"chr7:130692459-130694282",1415.47333333333,1854.90666666667,2078.42
"chr7:130716611-130717864",694.293333333333,539.173333333333,298.09
"chr7:130766496-130767424",448.593333333333,435.906666666667,367.246666666667
"chr7:130788406-130789289",483.793333333333,387.456666666667,345.526666666667
"chr7:130812073-130812815",307.993333333333,340.57,342.496666666667
"chr7:130834265-130834902",266.713333333333,337.706666666667,349.153333333333
"chr7:130860159-130861039",373.086666666667,379.393333333333,525.333333333333
"chr7:130865749-130867262",1982.16,2466.44666666667,3482.00666666667
"chr7:130888268-130889273",200.08,308.273333333333,495.453333333333
"chr7:130892357-130893131",196.32,224.966666666667,693.17
"chr7:130935596-130937509",1407.96333333333,2201.42,1565.24666666667
